id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,curriculum,grades,gender_policy,tuition_range,admissions_contact,application_deadline,transport_available,accreditation,languages,year_founded
ChIJ_UrrUQD5kT4Rv_tiD-VuLV4,,مدرسة تحفيظ القرآن الكريم,Schools,,school;education,,"1920 Darsayt St, Muscat, Oman",Muscat,Oman,23.617082,58.541269,https://www.google.com/maps/place/?q=place_id:ChIJ_UrrUQD5kT4Rv_tiD-VuLV4,https://www.google.com/maps/place/?q=place_id:ChIJ_UrrUQD5kT4Rv_tiD-VuLV4,,https://www.google.com/maps/place/?q=place_id:ChIJ_UrrUQD5kT4Rv_tiD-VuLV4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJhQlusdT5kT4RCkgIFG7ndg0,,مدرسة حسان بن ثابت,Schools,,school;education,,"JG4X+VRH, Muscat, Oman",Muscat,Oman,23.607190,58.549610,https://www.google.com/maps/place/?q=place_id:ChIJhQlusdT5kT4RCkgIFG7ndg0,https://twitter.com/hassan777school?s=09,+968 24 795566,https://twitter.com/hassan777school?s=09,https://www.google.com/s2/favicons?domain=twitter.com&sz=128,,,,,,,,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,
ChIJLfoiKOb3kT4RRlAv2xQaQAY,,مدرسة راشد بن النضر,Schools,,school;education,,"HHWW+GJJ, Al Saidiya St, Muscat, Oman",Muscat,Oman,23.596339,58.596528,https://www.google.com/maps/place/?q=place_id:ChIJLfoiKOb3kT4RRlAv2xQaQAY,https://twitter.com/rashidmoe1103?s=09,+968 24 737644,https://twitter.com/rashidmoe1103?s=09,https://www.google.com/s2/favicons?domain=twitter.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJIad_gcv3kT4RrSifzF8cmRg,,مدرسة زبيدة أم الأمين,Schools,,school;education,,"HHQX+WCX, Al Saidiya St, Muscat, Oman",Muscat,Oman,23.589856,58.598623,https://www.google.com/maps/place/?q=place_id:ChIJIad_gcv3kT4RrSifzF8cmRg,https://www.instagram.com/zubidaschool83/,+968 24 737881,https://www.instagram.com/zubidaschool83/,https://www.google.com/s2/favicons?domain=www.instagram.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJMfU2zHf9jT4Rl5ymE31Uk3Q,maps-school,مدرسة متعة التعليم الخاصة maps school,Schools,,school;education,,"muscat, Seeb 111, Oman",Muscat,Oman,23.602415,58.219300,https://www.google.com/maps/place/?q=place_id:ChIJMfU2zHf9jT4Rl5ymE31Uk3Q,http://muscatmaps.com/,+968 7119 0923,http://muscatmaps.com/,https://www.google.com/s2/favicons?domain=muscatmaps.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJfSohogMAjj4RDba5mNhbzv0,,مدرسة معاذ بن جبل الخاصة,Schools,,school;education,,"4852 Way, Muscat, Oman",Muscat,Oman,23.601427,58.367523,https://www.google.com/maps/place/?q=place_id:ChIJfSohogMAjj4RDba5mNhbzv0,https://www.google.com/maps/place/?q=place_id:ChIJfSohogMAjj4RDba5mNhbzv0,+968 9511 1049,https://www.google.com/maps/place/?q=place_id:ChIJfSohogMAjj4RDba5mNhbzv0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJ9UGhlgnjjT4RXWbjtuT4FEw,manazil-al-huroof-school,مدرسة منازل الحروف Manazil Al Huroof School,Schools,,school;education,,"Unnamed Road, السيب‎، Oman",Muscat,Oman,23.606664,58.186267,https://www.google.com/maps/place/?q=place_id:ChIJ9UGhlgnjjT4RXWbjtuT4FEw,https://www.google.com/maps/place/?q=place_id:ChIJ9UGhlgnjjT4RXWbjtuT4FEw,+968 7997 1990,https://www.google.com/maps/place/?q=place_id:ChIJ9UGhlgnjjT4RXWbjtuT4FEw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,5.00,,,,,,25,Google,,2025-10-04,,,,,,,,,,
ChIJX6cBst0Bjj4RwHXlVTRCt34,,مدرسة منبع الإيمان للتعليم الأساسي,Schools,,school;education,,"G9W7+PGX, Muscat, Oman",Muscat,Oman,23.546857,58.363862,https://www.google.com/maps/place/?q=place_id:ChIJX6cBst0Bjj4RwHXlVTRCt34,https://twitter.com/manbaleman?s=09,+968 24 587339,https://twitter.com/manbaleman?s=09,https://www.google.com/s2/favicons?domain=twitter.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJER5rKArykT4RCauM4zUKDrs,,مدرسة يتي للتعليم الاساسي,Schools,,school;education,,"GM47+W68, Yiti, Oman",Muscat,Oman,23.507295,58.663089,https://www.google.com/maps/place/?q=place_id:ChIJER5rKArykT4RCauM4zUKDrs,https://twitter.com/yittischool?s=09,+968 9931 4439,https://twitter.com/yittischool?s=09,https://www.google.com/s2/favicons?domain=twitter.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJv0NbHpT3kT4RkZhOb2jm7ek,,مقر الارسالية العربية في مسقط,Schools,,school;education,,"JH7Q+V9W, Muscat, Oman",Muscat,Oman,23.614745,58.588465,https://www.google.com/maps/place/?q=place_id:ChIJv0NbHpT3kT4RkZhOb2jm7ek,https://www.google.com/maps/place/?q=place_id:ChIJv0NbHpT3kT4RkZhOb2jm7ek,,https://www.google.com/maps/place/?q=place_id:ChIJv0NbHpT3kT4RkZhOb2jm7ek,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
ChIJl56KVa79jT4RicFOkTkFrG4,n,من يبين n,Schools,,school;education,,"J63F+CFV, Souq_1, Sib, Oman",Muscat,Oman,23.603603,58.223672,https://www.google.com/maps/place/?q=place_id:ChIJl56KVa79jT4RicFOkTkFrG4,https://www.google.com/maps/place/?q=place_id:ChIJl56KVa79jT4RicFOkTkFrG4,+968 9407 0946,https://www.google.com/maps/place/?q=place_id:ChIJl56KVa79jT4RicFOkTkFrG4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,,,,,,,,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,
