id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,services,brands_serviced,emergency_assist,warranty,pickup_dropoff,estimated_rate_note,services_url,booking_url,whatsapp_url,towing,roadside_assistance,oil_change,battery,tires,wheel_alignment,ac_service,electrical,transmission,body_shop,paint,detailing,wash,brand_specialist,dealership,open_24h,emergency_phone
ChIJHRuAa5T9jT4RHKrYCHGf8JE,mutamayiz-car-care,Mutamayiz car care . المتميز لإصلاح السيارات و الخدمات السريعه,Garages,,garage;car repair;mechanic,,"طريق 3569، شارع السد, شارع الخوض التجاري، مسقط، Oman",Muscat,Oman,23.621578,58.202190,https://www.google.com/maps/place/?q=place_id:ChIJHRuAa5T9jT4RHKrYCHGf8JE,https://www.google.com/maps/place/?q=place_id:ChIJHRuAa5T9jT4RHKrYCHGf8JE,+968 9210 0304,https://www.google.com/maps/place/?q=place_id:ChIJHRuAa5T9jT4RHKrYCHGf8JE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipOcJGOHP6wcgl1DuoAUySyrQzpS1JMH8EUuhjj2=w900-h900-p-k-no,,,,,★★★★★ · Car repair and maintenance service,★★★★★ · Car repair and maintenance service,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJYwdkECID7WcRvg3WQZhiVvU,naser-car-maintenance-services-at-your-home,Naser - Car Maintenance Services At Your Home,Garages,,garage;car repair;mechanic,,"Street 4312 Building 4583 Al Sherif, Building Office 27, South Khuwair, مسقط 243, Oman",Muscat,Oman,23.589445,58.429470,https://www.google.com/maps/place/?q=place_id:ChIJYwdkECID7WcRvg3WQZhiVvU,http://callnaser.com/,+968 7190 2000,http://callnaser.com/,https://www.google.com/s2/favicons?domain=callnaser.com&sz=128,https://cdn.prod.website-files.com/640c19643ecaf8476e30aa37/642df0a62310191fd3986ac0_car%20servicing.jpg,,,,,Need help on the road? Naser offers fast and reliable on-the-spot car services in Oman. Contact us now for prompt service at your location!,"Need help on the road? Naser offers fast and reliable on-the-spot car services in Oman. Contact us now for prompt service at your location! We understand that experiencing a breakdown or accident can be stressful and overwhelming, which is why we offer towing near me services that are fast and affordable.",,,towing;roadside assistance;oil change;battery;tires;warranty,,,4.90,,,,,,800,Google,,2025-10-04,,,,Yes,,,https://www.callnaser.com/car-care-services,https://www.facebook.com/people/Call-Naser/pfbid02aM2AkvMk4LkBbFpq2VLuv2tRqNbrS3esXqWcrHVe2FwdXZT2vuc5y1a9mdZeZgo2l/?mibextid=LQQJ4d,https://api.whatsapp.com/send/?phone=%2B96871902000&text&type=phone_number&app_absent=0,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,+968 7190 2000
ChIJ22SeNRz9jT4RzsCdTgAko3s,precision-tune-auto-care-al-hail,PRECISION TUNE AUTO CARE - Al Hail,Garages,,garage;car repair;mechanic,,"Al Mazoon St, Way # 2590, Al-Hail South, Al Hail, Oman",Muscat,Oman,23.615174,58.219240,https://www.google.com/maps/place/?q=place_id:ChIJ22SeNRz9jT4RzsCdTgAko3s,https://www.precisiontunegcc.com/,+968 9982 2918,https://www.precisiontunegcc.com/,https://www.google.com/s2/favicons?domain=www.precisiontunegcc.com&sz=128,https://precisiontunegcc.com/wp-content/uploads/2024/12/PTAC-LOGO.png,,,,,Precision Tune Auto Care centres specializes in preventative your car services & maintenance.,"Precision Tune Auto Care centres specializes in preventative your car services & maintenance. Precision Tune Auto Care has been dedicated to taking care of cars and the people who depend on them. As a trusted name in automotive service, we provide car owners with a comprehensive one-stop solution for factory-scheduled maintenance and repairs for a wide range of vehicles, including autos, SUVs, mini-vans, and now hybrids.",,,oil change;battery;tires;wheel alignment;electrical;transmission;detailing;car wash;warranty;brand specialist;dealership,,,3.50,,,,,,127,Google,,2025-10-04,,,,Yes,,,https://precisiontunegcc.com/services/,https://www.facebook.com/PrecisionTuneOman/,https://api.whatsapp.com/send/?phone=96895212558&text&type=phone_number&app_absent=0,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,Yes,,+968) 80001234
ChIJAUAtKQX3kT4RMEi-nMwFN-8,precision-tune-auto-care-sidab,PRECISION TUNE AUTO CARE | SIDAB,Garages,,garage;car repair;mechanic,,"Inside Oman Oil filling station, Al Saidiya St, Muscat, Oman",Muscat,Oman,23.590616,58.599245,https://www.google.com/maps/place/?q=place_id:ChIJAUAtKQX3kT4RMEi-nMwFN-8,https://www.precisiontunegcc.com/,+968 9225 1987,https://www.precisiontunegcc.com/,https://www.google.com/s2/favicons?domain=www.precisiontunegcc.com&sz=128,https://precisiontunegcc.com/wp-content/uploads/2024/12/PTAC-LOGO.png,,,,,Precision Tune Auto Care centres specializes in preventative your car services & maintenance.,"Precision Tune Auto Care centres specializes in preventative your car services & maintenance. Precision Tune Auto Care has been dedicated to taking care of cars and the people who depend on them. As a trusted name in automotive service, we provide car owners with a comprehensive one-stop solution for factory-scheduled maintenance and repairs for a wide range of vehicles, including autos, SUVs, mini-vans, and now hybrids.",,,oil change;battery;tires;wheel alignment;electrical;transmission;detailing;car wash;warranty;brand specialist;dealership,,,4.50,,,,,,39,Google,,2025-10-04,,,,Yes,,,https://precisiontunegcc.com/services/,https://www.facebook.com/PrecisionTuneOman/,https://api.whatsapp.com/send/?phone=96895212558&text&type=phone_number&app_absent=0,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,Yes,,+968) 80001234
ChIJs96q3_X_kT4RxlrCuObGSik,perfect-performance,Perfect Performance,Garages,,garage;car repair;mechanic,,"Al Maha St, Muscat 133, Oman",Muscat,Oman,23.586795,58.421794,https://www.google.com/maps/place/?q=place_id:ChIJs96q3_X_kT4RxlrCuObGSik,https://www.google.com/maps/place/?q=place_id:ChIJs96q3_X_kT4RxlrCuObGSik,+968 7975 1196,https://www.google.com/maps/place/?q=place_id:ChIJs96q3_X_kT4RxlrCuObGSik,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipNieucZIrXrMam9N-jzfuwbdepueA0np0zB9kiv=w900-h900-p-k-no,,,,,★★★★★ · Auto painting,★★★★★ · Auto painting,,,,,,4.80,,,,,,9,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJX08xRQD9kT4RP82HIIEStH0,pro-reflection,Pro Reflection,Garages,,garage;car repair;mechanic,,"GFH5+7PV, Al Amarat, Oman",Muscat,Oman,23.528231,58.459299,https://www.google.com/maps/place/?q=place_id:ChIJX08xRQD9kT4RP82HIIEStH0,https://www.google.com/maps/place/?q=place_id:ChIJX08xRQD9kT4RP82HIIEStH0,+968 9696 9647,https://www.google.com/maps/place/?q=place_id:ChIJX08xRQD9kT4RP82HIIEStH0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npPtEzXdR4lnCpOOZGj_roduDQPKxXsaK0N0ILU2IWS-pYb5nVP-0khyyaF_SiApRXdq04CFiYtB3LOEDqcyc7J0qP1z4obwVVy30bmy0fvv0O0DRw8HYoUmLI9iJ0PplYv4jbBDA=w900-h900-p-k-no,,,,,★★★★★ · Auto repair shop,★★★★★ · Auto repair shop,,,,,,5.00,,,,,,13,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJdRePwvzzkT4R4AVHQuGBEbs,prodrive-auto-care-yiti,ProDrive Auto Care Yiti,Garages,,garage;car repair;mechanic,,"GM44+XRG, Yiti, Oman",Muscat,Oman,23.507356,58.656960,https://www.google.com/maps/place/?q=place_id:ChIJdRePwvzzkT4R4AVHQuGBEbs,http://www.facebook.com/ProDriveautocare,+968 9232 6288,http://www.facebook.com/ProDriveautocare,https://www.google.com/s2/favicons?domain=www.facebook.com&sz=128,https://scontent-ams2-1.xx.fbcdn.net/v/t39.30808-1/347551286_6326088810778438_5891510839313057186_n.jpg?stp=dst-jpg_tt6&cstp=mx641x705&ctp=s641x705&_nc_cat=110&ccb=1-7&_nc_sid=3ab345&_nc_ohc=TKE_1vZ0Wv8Q7kNvwH-mSkY&_nc_oc=Adl8FUDsFUJ5O3GfKt5gaHC2tOK-bQZMWj0nGcsvZ7HgcsA1coxJZFyOjjVzj49RvQU&_nc_zt=24&_nc_ht=scontent-ams2-1.xx&_nc_gid=rYyJobzQBf7GZHW9uH7AOA&oh=00_AfdEQxvez6HygrIqG54nVOfNGEwHMzhYV69U1RZNxI2B-g&oe=68E72C0F,,,,,"ProDrive Auto Care, Yiti. 53 likes. We are providing Services of Maintenance Oil Change Electrical Work Air Conditioner Tryes","ProDrive Auto Care, Yiti. 53 likes. We are providing Services of Maintenance Oil Change Electrical Work Air Conditioner Tryes",,,,,,4.90,,,,,,18,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJy4GUiIL_kT4R8zspo7Arzbs,protostar-for-car-service,Protostar for car service,Garages,,garage;car repair;mechanic,,"111 Ghala St, Muscat, Oman",Muscat,Oman,23.581441,58.380447,https://www.google.com/maps/place/?q=place_id:ChIJy4GUiIL_kT4R8zspo7Arzbs,https://www.google.com/maps/place/?q=place_id:ChIJy4GUiIL_kT4R8zspo7Arzbs,+968 9935 7217,https://www.google.com/maps/place/?q=place_id:ChIJy4GUiIL_kT4R8zspo7Arzbs,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqm1QC_wOiDCuCtI9uCkUtRIkY2vdJU4c6dhWrzCjYbrv2deXmb_xIVONGkzSGKGWT14eYlW3YhHPztCjuN-5SqEYKpmscBDX_Q6aLDlDU1DuPmnUNk6dsrfmneaIHSR0k6k1w7lQ=w900-h900-p-k-no,,,,,★★★★☆ · Repair service,★★★★☆ · Repair service,,,,,,4.20,,,,,,12,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJj7WZSQD3kT4RZWJ1bFEVqNU,qaisar-garage,Qaisar garage - اصلاح السيارات والمركبات,Garages,,garage;car repair;mechanic,,"HHQ3+7WX, 6508 Way, Muscat, Oman",Muscat,Oman,23.588211,58.554918,https://www.google.com/maps/place/?q=place_id:ChIJj7WZSQD3kT4RZWJ1bFEVqNU,https://www.google.com/maps/place/?q=place_id:ChIJj7WZSQD3kT4RZWJ1bFEVqNU,+968 9979 7577,https://www.google.com/maps/place/?q=place_id:ChIJj7WZSQD3kT4RZWJ1bFEVqNU,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUG7L3lQJzKi-QoC2lN5dcOe0Ea0F66J-JD2DOX7Hehb2h2W3w-1psbqOk31gCzhMbRufvfov_HhIopoaeH49023a9lctC0dLlkgxrO4sQobr8jnspiP_6Xp3e6WnCnSC6jizBBox7NTD5=w900-h900-p-k-no,,,,,Car repair and maintenance service,Car repair and maintenance service,,,,,,,,,,,,,,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJeb4mVQD3kT4Rpcvp58RxsHo,r-p-m-auto,R P M Auto,Garages,,garage;car repair;mechanic,,"HHV8+562, Muscat, Oman",Muscat,Oman,23.592886,58.565511,https://www.google.com/maps/place/?q=place_id:ChIJeb4mVQD3kT4Rpcvp58RxsHo,https://www.google.com/maps/place/?q=place_id:ChIJeb4mVQD3kT4Rpcvp58RxsHo,,https://www.google.com/maps/place/?q=place_id:ChIJeb4mVQD3kT4Rpcvp58RxsHo,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CKn5aKKLo1qZ1cT5XcoiTA&cb_client=search.gws-prod.gps&w=900&h=900&yaw=325.9253&pitch=0&thumbfov=100,,,,,★★★★★ · Car repair and maintenance service,★★★★★ · Car repair and maintenance service,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJt9Iz4l73kT4R5TjnvbMgui8,rabdhan-al-ghamam-auto-electrician,Rabdhan Al Ghamam ( Auto Electrician كهربائي السيارات ),Garages,,garage;car repair;mechanic,,"Muscat, Oman",Muscat,Oman,23.584675,58.557519,https://www.google.com/maps/place/?q=place_id:ChIJt9Iz4l73kT4R5TjnvbMgui8,https://www.google.com/maps/place/?q=place_id:ChIJt9Iz4l73kT4R5TjnvbMgui8,+968 9100 2789,https://www.google.com/maps/place/?q=place_id:ChIJt9Iz4l73kT4R5TjnvbMgui8,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipOtSEAfyapLrGHW6NksDTQIYNJqfwKXdQj0IzDr=w900-h900-p-k-no,,,,,★★★★☆ · Auto electrical service,★★★★☆ · Auto electrical service,,,,,,4.40,,,,,,20,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJdeuK8KT9kT4R7rbl02Y6znM,radiator-repair-shop-auto-electrician,Radiator Repair Shop&Auto Electrician(إصلاح الرادياتير وكهربائي السيارات),Garages,,garage;car repair;mechanic,,"Behind Makkah Hypermarket, العامرات 119, Oman",Muscat,Oman,23.480917,58.502188,https://www.google.com/maps/place/?q=place_id:ChIJdeuK8KT9kT4R7rbl02Y6znM,https://www.google.com/maps/place/?q=place_id:ChIJdeuK8KT9kT4R7rbl02Y6znM,+968 7107 5462,https://www.google.com/maps/place/?q=place_id:ChIJdeuK8KT9kT4R7rbl02Y6znM,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMcBFl64Eq2Ey5FFPdthJ4Wo595cyADdInVVSmW=w900-h900-p-k-no,,,,,★★★★★ · Radiator repair service,★★★★★ · Radiator repair service,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJvZwmWkL3kT4R3YDpMeXVZxU,rahi-partners-llc,Rahi & Partners LLC,Garages,,garage;car repair;mechanic,,"Muscat, Oman",Muscat,Oman,23.593161,58.562672,https://www.google.com/maps/place/?q=place_id:ChIJvZwmWkL3kT4R3YDpMeXVZxU,https://www.google.com/maps/place/?q=place_id:ChIJvZwmWkL3kT4R3YDpMeXVZxU,,https://www.google.com/maps/place/?q=place_id:ChIJvZwmWkL3kT4R3YDpMeXVZxU,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CEkyvCidhh5n8YwPv3C-9Q&cb_client=search.gws-prod.gps&w=900&h=900&yaw=44.64316&pitch=0&thumbfov=100,,,,,★★★★★ · Auto repair shop,★★★★★ · Auto repair shop,,,,,,4.80,,,,,,4,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJT-jsKSH3kT4RfjdVH4npCFo,rao-auto-zone-complete-automotive-solutions,Rao Auto Zone - Complete Automotive Solutions,Garages,,garage;car repair;mechanic,,"No. 1640 & 1642 , Way No. 4614 Al Sena Eyah St Al Wadi Al Kabir, مسقط 117, Oman",Muscat,Oman,23.592883,58.565636,https://www.google.com/maps/place/?q=place_id:ChIJT-jsKSH3kT4RfjdVH4npCFo,https://raoautozone.com/,+968 9605 9941,https://raoautozone.com/,https://www.google.com/s2/favicons?domain=raoautozone.com&sz=128,https://pub-bb2e103a32db4e198524a2e9ed8f35b4.r2.dev/66789679-a522-401a-8c84-3ac933ed3648/id-preview-59a2e541--7e660a72-fa17-4523-ae88-5dfc59885b55.lovable.app-1743916665133.png,,,,,RAO Auto Zone - Your Trusted Auto Service Center in Oman,RAO Auto Zone - Your Trusted Auto Service Center in Oman,,,,,,4.80,,,,,,38,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJE8JDSgD9jT4RhoeHDNJWoK4,rayan-tyres-and-car-services,Rayan tyres and car services رايان للإطارات وخدمات السيارات,Garages,,garage;car repair;mechanic,,"212 Al Mazoon St, Sib, Oman",Muscat,Oman,23.614474,58.248169,https://www.google.com/maps/place/?q=place_id:ChIJE8JDSgD9jT4RhoeHDNJWoK4,https://www.google.com/maps/place/?q=place_id:ChIJE8JDSgD9jT4RhoeHDNJWoK4,+968 7744 7373,https://www.google.com/maps/place/?q=place_id:ChIJE8JDSgD9jT4RhoeHDNJWoK4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nop_9XvuoYAJPMXw_GeGghrYTLqMGMirUcpcJHD9cG_XqcTaDna0axuEHazvdbRxLntf3PxZVd2tlpJTQIHVPCWhYvDMHGcv6bCn7BZ-AS60Rfqi3DwkgzuiMdKANLLSLc3rHzg90sxdyUz=w900-h900-p-k-no,,,,,★★★★★ · Tire service,★★★★★ · Tire service,,,,,,5.00,,,,,,5,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ6ftqayUHjj4RLmbgAfa6cHA,repairing-of-cars-and-al-vehicles-nadeem,Repairing of cars and al vehicles nadeem,Garages,,garage;car repair;mechanic,,"G5GR+24J, Al Jafnayn, Oman",Muscat,Oman,23.525088,58.190259,https://www.google.com/maps/place/?q=place_id:ChIJ6ftqayUHjj4RLmbgAfa6cHA,https://www.google.com/maps/place/?q=place_id:ChIJ6ftqayUHjj4RLmbgAfa6cHA,+968 9767 2817,https://www.google.com/maps/place/?q=place_id:ChIJ6ftqayUHjj4RLmbgAfa6cHA,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nooTA_3fsTfnGFlCqVEa_JTLLqkwqFETmqEUk3Qr4AxuL7J2bakDimEsaJsWsaOgNie8djUKIOHXNKQZhSgG3kRE8OgsGeBJZV6Fo70lLBuujJj9W_CuMhNLCIucZdupgjRCp6A=w900-h900-p-k-no,,,,,★★★★☆ · Auto repair shop,★★★★☆ · Auto repair shop,,,,,,3.70,,,,,,3,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJqYH1H5YBjj4RfRaskPduIrE,s-brothers,S Brothers,Garages,,garage;car repair;mechanic,,"oman automobile association, Muscat 114, Oman",Muscat,Oman,23.587585,58.320577,https://www.google.com/maps/place/?q=place_id:ChIJqYH1H5YBjj4RfRaskPduIrE,https://www.google.com/maps/place/?q=place_id:ChIJqYH1H5YBjj4RfRaskPduIrE,+968 7848 3055,https://www.google.com/maps/place/?q=place_id:ChIJqYH1H5YBjj4RfRaskPduIrE,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQcyI-d-foGKJ2K-WGICU_JIstQCY_t8xU7wzdhm0bbAN5SEjFih1WMTuIBi2n1dTajCJQ3Bw_cbh8Dm1fhNcb8VFvVmtsB0a23Y7Lvc0KcUuGVUQw4eEMElmmKSrdsvEOaMRa=w900-h900-p-k-no,,,,,★★★★★ · Motorcycle repair shop,★★★★★ · Motorcycle repair shop,,,,,,4.60,,,,,,10,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJCxgUEqf9jT4R6KJLL29drSc,sale-car-accessories-sale-of-battery,SALE CAR ACCESSORIES SALE OF BATTERY بيع اكسسوارات السيارات بيع البطارية,Garages,,garage;car repair;mechanic,,"J67X+R6R, Seeb, Oman",Muscat,Oman,23.614616,58.248001,https://www.google.com/maps/place/?q=place_id:ChIJCxgUEqf9jT4R6KJLL29drSc,https://www.google.com/maps/place/?q=place_id:ChIJCxgUEqf9jT4R6KJLL29drSc,+968 9395 2650,https://www.google.com/maps/place/?q=place_id:ChIJCxgUEqf9jT4R6KJLL29drSc,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://maps.google.com/maps/api/staticmap?center=23.6146157%2C58.2480013&zoom=16&size=900x900&language=en&markers=23.6146157%2C58.2480013&sensor=false&client=google-maps-frontend&signature=-XIUK2Ito6RHwMwJ7hxzvCdi7BE,,,,,★★★★★ · Auto repair shop,★★★★★ · Auto repair shop,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJeyoOO9D3kT4RYSOfMi-VTuY,si-garage-mechanical-repair,SI Garage Mechanical Repair,Garages,,garage;car repair;mechanic,,"Sinaya street، Muscat, Oman",Muscat,Oman,23.588998,58.562572,https://www.google.com/maps/place/?q=place_id:ChIJeyoOO9D3kT4RYSOfMi-VTuY,https://www.google.com/maps/place/?q=place_id:ChIJeyoOO9D3kT4RYSOfMi-VTuY,+968 7991 2124,https://www.google.com/maps/place/?q=place_id:ChIJeyoOO9D3kT4RYSOfMi-VTuY,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrkhFwm1tHlek_3isQU_75EyCfcd9bH-sq5NOEj0GoEHzh5JofJ1iMsMc0FsuenqWmGYtpBzAhfTLYcWFB6uWY8JDQ1spKWEJ31R07akcsK41Qtwj6x_fkOIbiTszrrlXsWd8ZBFw=w900-h900-p-k-no,,,,,★★★★☆ · Auto repair shop,★★★★☆ · Auto repair shop,,,,,,3.50,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJF60vKQDljT4RoD9sIcv2kU4,sony-car-system-and-repair-car-screen-amplifier,SONY Car System And Repair Car Screen Amplifier محل عامر سوني تصليح شاشه مسجل وتركيب شاشه جديده جميع أنواع سيارات,Garages,,garage;car repair;mechanic,,"M5F6+C8C, Al Sharadi St, Sib, Oman",Muscat,Oman,23.673551,58.160777,https://www.google.com/maps/place/?q=place_id:ChIJF60vKQDljT4RoD9sIcv2kU4,https://www.google.com/maps/place/?q=place_id:ChIJF60vKQDljT4RoD9sIcv2kU4,+968 9622 1021,https://www.google.com/maps/place/?q=place_id:ChIJF60vKQDljT4RoD9sIcv2kU4,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cRORALbJ0eKEB9zrLO0nGA&cb_client=search.gws-prod.gps&w=900&h=900&yaw=137.72781&pitch=0&thumbfov=100,,,,,★★★★★ · Auto repair shop,★★★★★ · Auto repair shop,,,,,,5.00,,,,,,1,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJzQLsyQ7_kT4RN7swDd-7NhA,sale-of-battery-and-computer-checking,Sale of Battery and Computer checking,Garages,,garage;car repair;mechanic,,"Ghala Sultan Qaboos road, Muscat, Oman",Muscat,Oman,23.582108,58.377283,https://www.google.com/maps/place/?q=place_id:ChIJzQLsyQ7_kT4RN7swDd-7NhA,https://www.google.com/maps/place/?q=place_id:ChIJzQLsyQ7_kT4RN7swDd-7NhA,+968 7983 1085,https://www.google.com/maps/place/?q=place_id:ChIJzQLsyQ7_kT4RN7swDd-7NhA,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipOzXnsvy5K49-yBLp8WWwB_Mn5OUNx2-a8x0CZb=w900-h900-p-k-no,,,,,★★★★★ · Auto machine shop,★★★★★ · Auto machine shop,,,,,,5.00,,,,,,22,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJgZLxXgD_kT4RW8UKgHDH73M,saraya-mazoon-l-l-c,Saraya Mazoon L.L.C,Garages,,garage;car repair;mechanic,,"H9CH+CGP, Muscat, Oman",Muscat,Oman,23.571096,58.378821,https://www.google.com/maps/place/?q=place_id:ChIJgZLxXgD_kT4RW8UKgHDH73M,https://www.google.com/maps/place/?q=place_id:ChIJgZLxXgD_kT4RW8UKgHDH73M,+968 9251 1063,https://www.google.com/maps/place/?q=place_id:ChIJgZLxXgD_kT4RW8UKgHDH73M,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqG-QTaYdVC49beA0MnsV-6WfcsUTxgb6MD3ZMyGI0gFPLu8DfuHBqgyZ4gUusXW9nB9YerI_ioisdHwTlHKgrHm5XpHbYQXaCkrG1olmn4koan5Plydzi9usFJ5Ox4bsuVaRmDQw=w900-h900-p-k-no,,,,,★★★★★ · Auto repair shop,★★★★★ · Auto repair shop,,,,,,5.00,,,,,,2,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ42lKf9f_kT4R2JXoNJCXolw,sea-shell-trading,Sea Shell trading,Garages,,garage;car repair;mechanic,,"شارع, Muscat, Oman",Muscat,Oman,23.590944,58.458701,https://www.google.com/maps/place/?q=place_id:ChIJ42lKf9f_kT4R2JXoNJCXolw,https://www.google.com/maps/place/?q=place_id:ChIJ42lKf9f_kT4R2JXoNJCXolw,+968 9980 8892,https://www.google.com/maps/place/?q=place_id:ChIJ42lKf9f_kT4R2JXoNJCXolw,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://lh3.googleusercontent.com/p/AF1QipMOvBcya0Rn5nhdRbkj5Nhm-l0ghEk5SXwNJ2I0=w900-h900-p-k-no,,,,,★★★★☆ · Auto repair shop,★★★★☆ · Auto repair shop,,,,,,4.00,,,,,,6,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJp-K7u1j3kT4RouEVf-fJte0,shama-trading-repair-polishing-painting-of-vehicles,"Shama Trading - repair, polishing & painting of vehicles",Garages,,garage;car repair;mechanic,,"HHV8+2FQ, Al Husaiah St, Muscat, Oman",Muscat,Oman,23.592592,58.566240,https://www.google.com/maps/place/?q=place_id:ChIJp-K7u1j3kT4RouEVf-fJte0,https://www.google.com/maps/place/?q=place_id:ChIJp-K7u1j3kT4RouEVf-fJte0,,https://www.google.com/maps/place/?q=place_id:ChIJp-K7u1j3kT4RouEVf-fJte0,https://www.google.com/s2/favicons?domain=www.google.com&sz=128,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cJAPJdB2U3vNa-MmSo9AEQ&cb_client=search.gws-prod.gps&w=900&h=900&yaw=260.94626&pitch=0&thumbfov=100,,,,,★★★★☆ · Car repair and maintenance service,★★★★☆ · Car repair and maintenance service,,,,,,3.70,,,,,,3,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJF8l-HLz3kT4R2ZTq1Fw_TGM,sital-united-garage,Sital United Garage,Garages,,garage;car repair;mechanic,,"Building No 3680 Way No 4441 Wadi Kabir Industrial Area, مسقط 117, Oman",Muscat,Oman,23.591842,58.569379,https://www.google.com/maps/place/?q=place_id:ChIJF8l-HLz3kT4R2ZTq1Fw_TGM,https://sitalgarage.com/,+968 9919 4002,https://sitalgarage.com/,https://www.google.com/s2/favicons?domain=sitalgarage.com&sz=128,https://www.omanobserver.om/omanobserver/uploads/images/2025/03/18/2958648.jpg,,,,,,"Welcome to WordPress. This is your first post. Edit or delete it, then start writing!",,,,,,4.70,,,,,,101,Google,,2025-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,
