id,slug,name,category,tagline,tags,neighborhood,address,city,country,lat,lng,maps_url,website,phone,url,logo_url,hero_url,image_credit,image_source_url,hours_raw,description,about_short,about_long,price_range,pricing,amenities,cuisines,meals,rating_overall,sub_food_quality,sub_service,sub_ambience,sub_value,sub_accessibility,review_count,review_source,review_insight,last_updated,catering_types,per_person_price_range,min_order,tastings_available,delivery_fee,equipment_rental,menu_url,packages_url,inquiry_url,corporate_catering,wedding_catering,private_events,live_stations,buffet,delivery_available,setup_included,service_area,min_order_currency,min_order_amount,per_person_currency,per_person_min,per_person_max
ChIJvdep39n5kT4ROZCfVJSfjmw,renaissance-services-saog,Renaissance Services SAOG,Catering Services,,catering;events;food service,,"PO Box 1676, مسقط 114, Oman",Muscat,Oman,23.596957,58.550275,https://www.google.com/maps/place/?q=place_id:ChIJvdep39n5kT4ROZCfVJSfjmw,http://www.renaissanceservices.com/,+968 24 765900,http://www.renaissanceservices.com/,https://cdn.prod.website-files.com/5fe190c1c9647c09fd0b6c14/5fe190c1c9647c71770b6c92_favicon.png,https://cdn.prod.website-files.com/5fe190c1c9647c09fd0b6c14/5fe190c1c9647c7e8a0b6cd4_logo.png,,,,,Pioneer and leader in turnkey IFM and service solutions. Raising standards in workforce accommodation. Committed to continuous safety excellence.,Pioneer and leader in turnkey IFM and service solutions. Raising standards in workforce accommodation. Committed to continuous safety excellence. Managing and maintaining workplaces and environments to bring out the best in people,,,delivery;corporate,Omani,,4.5,,,,,,161,Google,,10/4/2025,,,,,,,,,https://www.renaissanceservices.com/contact,Yes,,,,,Yes,,,,,,,
ChIJhWiMbVz3kT4Rvav5UhSOVdc,renaissance-services-saog-wadi-kabir,"Renaissance Services SAOG, Wadi kabir",Catering Services,,catering;events;food service,,"HHM6+QP6, Muscat, Oman",Muscat,Oman,23.584404,58.561778,https://www.google.com/maps/place/?q=place_id:ChIJhWiMbVz3kT4Rvav5UhSOVdc,https://www.google.com/maps/place/?q=place_id:ChIJhWiMbVz3kT4Rvav5UhSOVdc,+968 24 700127,https://www.google.com/maps/place/?q=place_id:ChIJhWiMbVz3kT4Rvav5UhSOVdc,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npai32jWVkhYm-4dQQNwNGAuSSDfm-siYR6uGsCzj1JYSD4Z_zz6ZjHIsynOGc5prypcEWnp99QYfd2Hg5-Y_sUr4PDBqd7ic3CNaDU8ppQ2vLnHX0LSMOenB-WWJvjR5-1kyJMh2oXE1s=w900-h900-p-k-no,,,,,★★★★☆ · Property maintenance,★★★★☆ · Property maintenance,,,,,,4,,,,,,37,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ_0JjD5z_kT4R2Jcujqmc1pg,renaissance-catering-and-services-rcs,Renaissance catering and services ( RCS ),Catering Services,,catering;events;food service,,"HCVG+CQ7, Muscat, Oman",Muscat,Oman,23.593537,58.426911,https://www.google.com/maps/place/?q=place_id:ChIJ_0JjD5z_kT4R2Jcujqmc1pg,https://www.google.com/maps/place/?q=place_id:ChIJ_0JjD5z_kT4R2Jcujqmc1pg,+968 24 478121,https://www.google.com/maps/place/?q=place_id:ChIJ_0JjD5z_kT4R2Jcujqmc1pg,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqFQON3aiELYYFRJgbRim-ilon66aJBCKesHEXh7_WUfX5qAtEt8tHXPdXDYn-hEAFPrz-iG6GfFQffopyiel84APFWXphvVYM8xxW3nFFMSOL8mXHtpSh86GV69_tt6VLWWuKJ=w900-h900-p-k-no,,,,,★★★★★ · Catering food and drink supplier,★★★★★ · Catering food and drink supplier,,,,,,4.7,,,,,,28,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJA3YoNlf_kT4RfY71PWG6yaQ,restaurant-author-s-cuisine,Restaurant Author's Cuisine,Catering Services,,catering;events;food service,,"Bldg.3359A, 3938 Way, Muscat 112, Oman",Muscat,Oman,23.590323,58.544351,https://www.google.com/maps/place/?q=place_id:ChIJA3YoNlf_kT4RfY71PWG6yaQ,https://www.google.com/maps/place/?q=place_id:ChIJA3YoNlf_kT4RfY71PWG6yaQ,+968 9283 3381,https://www.google.com/maps/place/?q=place_id:ChIJA3YoNlf_kT4RfY71PWG6yaQ,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nofVo9XL0CC80vfuc1MKXaPMg8xzle08vZPu_4L_iPZ8o6CbVp_Jwv3NZjAX0vsLfXEosC3p-Dj9gkuKslrHJ9awy3vvGKedxTxrgjfs6pG-YfzhWr3qWZAcs0i9idZI03mGHA=w900-h900-p-k-no,,,,,★★★★★ · Restaurant,★★★★★ · Restaurant,,,,,,4.6,,,,,,36,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJLX_qw_D5kT4RYsggAH6HwTI,restofair-oman,Restofair Oman,Catering Services,,catering;events;food service,,"Al Harthy complex Near Sultan Center, مسقط، Oman",Muscat,Oman,23.606783,58.500618,https://www.google.com/maps/place/?q=place_id:ChIJLX_qw_D5kT4RYsggAH6HwTI,http://www.restofair.om/,+968 9403 0863,http://www.restofair.om/,https://www.restofair.om/favicon.ico,https://www.omanobserver.om/omanobserver/uploads/images/2024/06/25/2701550.jpg,,,,,,,,,,,,4.2,,,,,,43,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJRb3MBI75kT4Rrd_lVjsgdDo,richy-dine-restaurant,Richy Dine Restaurant.,Catering Services,,catering;events;food service,,"Bait Al Falaj St, Muscat 112, Oman",Muscat,Oman,23.610557,58.548685,https://www.google.com/maps/place/?q=place_id:ChIJRb3MBI75kT4Rrd_lVjsgdDo,https://www.google.com/maps/place/?q=place_id:ChIJRb3MBI75kT4Rrd_lVjsgdDo,+968 7931 2023,https://www.google.com/maps/place/?q=place_id:ChIJRb3MBI75kT4Rrd_lVjsgdDo,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noUK9JRwpqB0TGb415WOSSajUGm4NhrXBYjlsojb03yAZDSh93KY0GbUF2u_MjhJ2eOaPdplxohm6adgy7iabV-91Jl7sKF_BH1ll8vHDHdHbNkrhIfG81sjnVaHmdpw8pzOHUlqQ=w900-h900-p-k-no,,,,,★★★★☆ · Restaurant,★★★★☆ · Restaurant,,,,,,4.3,,,,,,42,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJsRuGUef_kT4Rn9nuIflC0NU,rolls-rice,Rolls & Rice مطعم رولز اند رايس,Catering Services,,catering;events;food service,,"Sultan Qaboos St, Muscat, Oman",Muscat,Oman,23.590533,58.377893,https://www.google.com/maps/place/?q=place_id:ChIJsRuGUef_kT4Rn9nuIflC0NU,http://www.bombaysweets.biz/,+968 24 120777,http://www.bombaysweets.biz/,http://www.bombaysweets.biz/favicon.ico,http://www.bombaysweets.biz/wpimages/wpbe327fb7_05_06.jpg,,,,,,All materials and information on this site is Copyright Reserved Â© 2010 by Karawan Al Seeb Trading L.L.C.,,,,Indian,,3.8,,,,,,80,Google,,10/4/2025,,,,,,,http://www.bombaysweets.biz/menu.htm,,http://www.bombaysweets.biz/enquiry.htm,,,,,,,,,,,,,
ChIJo3l8lrn_kT4Rwo63tyUUm-s,royal-catering-muscat,Royal Catering Muscat,Catering Services,,catering;events;food service,,"Building No 484 OM, Way No 5007, 113 Al Hirmal St, مسقط، Oman",Muscat,Oman,23.580766,58.371869,https://www.google.com/maps/place/?q=place_id:ChIJo3l8lrn_kT4Rwo63tyUUm-s,https://www.google.com/maps/place/?q=place_id:ChIJo3l8lrn_kT4Rwo63tyUUm-s,,https://www.google.com/maps/place/?q=place_id:ChIJo3l8lrn_kT4Rwo63tyUUm-s,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JbyXSKYT6PzZibW9zIpobw&cb_client=search.gws-prod.gps&w=900&h=900&yaw=193.087&pitch=0&thumbfov=100,,,,,★★★★☆ · Caterer,★★★★☆ · Caterer,,,,,,4.3,,,,,,7,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ4yUV3Un9jT4Rur2yUWJGmZA,s-j-abed-al-sulaimi-catering-group-llc,S.J.Abed & Al Sulaimi Catering Group LLC,Catering Services,,catering;events;food service,,"J6VQ+3CV, Seeb, Oman",Muscat,Oman,23.642736,58.23854,https://www.google.com/maps/place/?q=place_id:ChIJ4yUV3Un9jT4Rur2yUWJGmZA,http://www.sjabedalsulaimi.com/,+968 24 495005,http://www.sjabedalsulaimi.com/,https://www.sjabedalsulaimi.com/assets/images/favicon.png,https://www.sjabedalsulaimi.com/assets/images/resource/image-10.jpg,,,,,"We design, build and commission permanent accommodations or temporary camps for Companies and workers in the harshest environments. We have successfully commissioned and operate two permanent worker…","We design, build and commission permanent accommodations or temporary camps for Companies and workers in the harshest environments. We have successfully commissioned and operate two permanent worker camps in the interior areas of the Sultanate, one in North and one in South. All the locations are ISO 22000 : 2005 (FOOD SAFETY MANAGEMENT SYSTEM) certified. S.J.Abed & Al Sulaimi Catering Group SAOC was formed as a joint venture between S.J.Abed General Enterprises LTD (British Virgin Islands) and Al Sulaimi Group Holding (Sultanate of Oman) on the 8th of May 2007. It commenced operation on the…",,,,International,,4.5,,,,,,30,Google,,10/4/2025,,,,,,,,,https://www.sjabedalsulaimi.com/contact-us,,,,,,,,,,,,,
ChIJJ5NB-Aj5kT4Rr65uVt46Eyw,saj-restaurant,SAJ RESTAURANT,Catering Services,,catering;events;food service,,"Building No.4857, Street: Rex road, Way No. 2945, Opposite Outer space restaurant, Area:, مسقط 112, Oman",Muscat,Oman,23.600143,58.541317,https://www.google.com/maps/place/?q=place_id:ChIJJ5NB-Aj5kT4Rr65uVt46Eyw,https://www.google.com/maps/place/?q=place_id:ChIJJ5NB-Aj5kT4Rr65uVt46Eyw,+968 9808 2328,https://www.google.com/maps/place/?q=place_id:ChIJJ5NB-Aj5kT4Rr65uVt46Eyw,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5MVeZqxSh2iu7S5LLkps0oNtTXRdFYqOEpNOCSKNjYP4I7waNv5pY0Oc97nipuZr1fuaCgLbSmaUj1J5XGOL3TUZTVdvxXbrzugMxy8KFmVMMEOYGqk79e6FiXAhCkeaOnHmG=w900-h900-p-k-no,,,,,★★★★★ · Pakistani restaurant,★★★★★ · Pakistani restaurant,,,,,,4.5,,,,,,71,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJp24M9fX5kT4Rjrohnnv2LIY,sk1010-events,SK1010 Events,Catering Services,,catering;events;food service,,"Ruwi, Muscat 112, Oman",Muscat,Oman,23.599831,58.545117,https://www.google.com/maps/place/?q=place_id:ChIJp24M9fX5kT4Rjrohnnv2LIY,https://www.google.com/maps/place/?q=place_id:ChIJp24M9fX5kT4Rjrohnnv2LIY,+968 9854 4366,https://www.google.com/maps/place/?q=place_id:ChIJp24M9fX5kT4Rjrohnnv2LIY,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9ItmCsESKqfWV_EyhRGQyA&cb_client=search.gws-prod.gps&w=900&h=900&yaw=258.37875&pitch=0&thumbfov=100,,,,,★★★★☆ · Event management company,★★★★☆ · Event management company,,,,,,4,,,,,,4,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJXZFPf-kBjj4RGBCYgjewB9s,sr-events,SR Events,Catering Services,,catering;events;food service,,"Grand Mosque St, Muscat 133, Oman",Muscat,Oman,23.580577,58.33693,https://www.google.com/maps/place/?q=place_id:ChIJXZFPf-kBjj4RGBCYgjewB9s,https://www.instagram.com/srevents.om/,+968 9591 2312,https://www.instagram.com/srevents.om/,,https://www.omanobserver.om/omanobserver/uploads/images/2025/03/18/2958648.jpg,,,,,,,,,,,,4.9,,,,,,33,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJNw2DDiTxkT4ROqHPODkkMpQ,salaam-space,Salaam Space,Catering Services,,catering;events;food service,,"242 Way No 7705 Muscat OM, 100, Oman",Muscat,Oman,23.562536,58.62912,https://www.google.com/maps/place/?q=place_id:ChIJNw2DDiTxkT4ROqHPODkkMpQ,http://www.salaamspace.com/,+968 9421 5946,http://www.salaamspace.com/,https://images.squarespace-cdn.com/content/v1/5d467b4855e66a0001ec004a/1564901697306-ZBF4SV4IDFG7H3JU9LQ4/favicon.ico?format=100w,http://static1.squarespace.com/static/5d467b4855e66a0001ec004a/t/5d46852446f3930001f23441/1564902718252/190318OMAN+YOGA+low+res+VERSION+2-+MARIAN+DUVEN0018.jpg?format=1500w,,,,,,"Explore yourself, explore Oman. Join us for yoga, meditation, mindful art, stand-up paddleboarding, unique cultural experiences and more.",,,,International;Omani,,4.8,,,,,,35,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ_1jkMQD9jT4RO0Xrme8v3dc,salim-hassan-s-kings-park,Salim Hassan's KINGS PARK,Catering Services,,catering;events;food service,,"Al Hail North, Muscat, Oman",Muscat,Oman,23.633237,58.232363,https://www.google.com/maps/place/?q=place_id:ChIJ_1jkMQD9jT4RO0Xrme8v3dc,https://www.google.com/maps/place/?q=place_id:ChIJ_1jkMQD9jT4RO0Xrme8v3dc,+968 7719 0654,https://www.google.com/maps/place/?q=place_id:ChIJ_1jkMQD9jT4RO0Xrme8v3dc,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrmX5NwD_44YOXDXiaX30EhXy1mebGEtGlr91dn8_HEalOzw4ETcwk58HRy1PKyydKaqvbouyA8Ws4zIWvbsiRdfvUbxvwJalaw2J2Ke8VoxkqXW2SZwe8CMwRu_-q_36ZFekC2iw=w900-h900-p-k-no,,,,,★★★★☆ · Restaurant,★★★★☆ · Restaurant,,,,,,3.5,,,,,,144,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJq_U0QMX_kT4RU09pSDf_md8,sky-catering,Sky catering,Catering Services,,catering;events;food service,,"Muscat 133, Oman",Muscat,Oman,23.581489,58.376125,https://www.google.com/maps/place/?q=place_id:ChIJq_U0QMX_kT4RU09pSDf_md8,https://www.google.com/maps/place/?q=place_id:ChIJq_U0QMX_kT4RU09pSDf_md8,+968 9204 7266,https://www.google.com/maps/place/?q=place_id:ChIJq_U0QMX_kT4RU09pSDf_md8,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8LrcNG4eNd-RiLV8ZPp44w&cb_client=search.gws-prod.gps&w=900&h=900&yaw=9.592152&pitch=0&thumbfov=100,,,,,★★★★★ · Restaurant,★★★★★ · Restaurant,,,,,,5,,,,,,1,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJZ4OXhSX_kT4RERKqmbDribE,sodexo-socat-llc,Sodexo Socat LLC,Catering Services,,catering;events;food service,,"Muscat, Oman",Muscat,Oman,23.592822,58.451094,https://www.google.com/maps/place/?q=place_id:ChIJZ4OXhSX_kT4RERKqmbDribE,http://middleeast.sodexo.com/,+968 24 400700,http://middleeast.sodexo.com/,https://middleeast.sodexo.com/favicon.ico,https://edge.sitecorecloud.io/sodexofrance1-sodexocorpsites-prod-e74c/media/Project/Sodexo-Corp/Middle-East-and-Africa/Middle-East/Media/Images/Banner-1240-x-698/home_banner082024.jpg?h=1067&iar=0&w=1600,,,,,We are a leading catering and facilities management service provider delivering cost-effective & sustainable solutions to facilites in the middle east region.,We are a leading catering and facilities management service provider delivering cost-effective & sustainable solutions to facilites in the middle east region. Sodexo Middle East partners with you to create environments where everybody thrives.,,,corporate,,,4,,,,,,74,Google,,10/4/2025,,,,,,,,,https://middleeast.sodexo.com/contact-us?sc_lang=en-AE&sc_site=,Yes,,,,,,,,,,,,
ChIJQ8skrhkAjj4R9vcbARS6XOw,sohar-catering-services,Sohar Catering Services,Catering Services,,catering;events;food service,,"H9Q6+WXH, Muscat, Oman",Muscat,Oman,23.589804,58.362492,https://www.google.com/maps/place/?q=place_id:ChIJQ8skrhkAjj4R9vcbARS6XOw,https://www.google.com/maps/place/?q=place_id:ChIJQ8skrhkAjj4R9vcbARS6XOw,,https://www.google.com/maps/place/?q=place_id:ChIJQ8skrhkAjj4R9vcbARS6XOw,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x_6THwikEUCQp-JC1oEkcg&cb_client=search.gws-prod.gps&w=900&h=900&yaw=93.54935&pitch=0&thumbfov=100,,,,,★★★★★ · Caterer,★★★★★ · Caterer,,,,,,4.8,,,,,,10,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJKT2zeGH_kT4RCHNFpVixHi0,tasty-foods-coffee-shop-resturent-idli-dosa-ideappam-available,"TASTY FOODS coffee shop& RESTURENT(idli,dosa,ideappam available)",Catering Services,,catering;events;food service,,"HCWF+67G, 3517 Way, Muscat, Oman",Muscat,Oman,23.595567,58.423198,https://www.google.com/maps/place/?q=place_id:ChIJKT2zeGH_kT4RCHNFpVixHi0,https://www.google.com/maps/place/?q=place_id:ChIJKT2zeGH_kT4RCHNFpVixHi0,+968 9119 7503,https://www.google.com/maps/place/?q=place_id:ChIJKT2zeGH_kT4RCHNFpVixHi0,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npCMmQRNxy9uNs9uoi5ONkQH5oelc2eOO_dxLy62tNdaMOatoD__YSW7PTQWfS58TVjuMc6TmudvbYEUxo9y9rPc7CR6Hj-Q1CGOORKaEOBf2TTwOd3iU8VSpL-4ZZIx42JB_vIow=w900-h900-p-k-no,,,,,★★★★☆ · Restaurant,★★★★☆ · Restaurant,$,,,,,3.9,,,,,,239,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJFd_L2W_5kT4RFVnO9TGxamo,takara-muscat,Takara Muscat,Catering Services,,catering;events;food service,,"Qurum, Muscat, Oman",Muscat,Oman,23.616189,58.465232,https://www.google.com/maps/place/?q=place_id:ChIJFd_L2W_5kT4RFVnO9TGxamo,https://www.instagram.com/takaramuscat/,,https://www.instagram.com/takaramuscat/,,https://www.omanobserver.om/omanobserver/uploads/images/2025/05/11/3009009.jpeg,,,,,,,,,,,,4.7,,,,,,701,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJhXw3alb_kT4R1qKElmN-qDc,tamam-restaurant-and-catering,Tamam Restaurant and Catering مطعم تمام,Catering Services,,catering;events;food service,,"Right behind KFC, Jollibee & Mustafa Sultan beside Venus Hotel, Al Khuwair North, مسقط 133, Oman",Muscat,Oman,23.595967,58.426726,https://www.google.com/maps/place/?q=place_id:ChIJhXw3alb_kT4R1qKElmN-qDc,https://www.google.com/maps/place/?q=place_id:ChIJhXw3alb_kT4R1qKElmN-qDc,+968 7839 9767,https://www.google.com/maps/place/?q=place_id:ChIJhXw3alb_kT4R1qKElmN-qDc,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/p/AF1QipMTFn_8dEydNptaKcX8N0uYnLjLqlt_OYpm_UM9=w900-h900-p-k-no,,,,,★★★★☆ · Restaurant,★★★★☆ · Restaurant,$$,,,,,4,,,,,,321,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJPQbhjcr9jT4R07CgGBLwxB4,tely-restaurant,Tely Restaurant,Catering Services,,catering;events;food service,,"opp.Nesto Hyper Market, Sib 112, Oman",Muscat,Oman,23.621901,58.243414,https://www.google.com/maps/place/?q=place_id:ChIJPQbhjcr9jT4R07CgGBLwxB4,https://www.google.com/maps/place/?q=place_id:ChIJPQbhjcr9jT4R07CgGBLwxB4,+968 9650 0137,https://www.google.com/maps/place/?q=place_id:ChIJPQbhjcr9jT4R07CgGBLwxB4,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npF_8vYOS6yPcBPcYTisW5t30bFQ00cuD9jP3-gXcQ09hEkgfKSC7Sz9RcijHLYR2iknbHHYqoAfCHWkNRCtW28A283LLwlLNdjXKQ9GSqzGEczlMPw69wNQcMnC0XpdO1wRvhY=w900-h900-p-k-no,,,,,★★★★☆ · Restaurant,★★★★☆ · Restaurant,,,,,,4.4,,,,,,218,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ-3_m861ykFQRlE1MUZw4iqc,the-catering-company,The Catering Company,Catering Services,,catering;events;food service,,"13613 NE 126th Pl # 350, Kirkland, WA 98034, USA",Muscat,Oman,47.713064,-122.158322,https://www.google.com/maps/place/?q=place_id:ChIJ-3_m861ykFQRlE1MUZw4iqc,http://www.ordercatering.com/,+1 425-825-7230,http://www.ordercatering.com/,,https://www.omanobserver.om/omanobserver/uploads/images/2025/03/18/2958648.jpg,,,,,,,,,,,,4.9,,,,,,243,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJwdXVxjv4kT4Re9ukfDS9Y8Q,the-cave,The Cave,Catering Services,,catering;events;food service,,"1952 way, Darsyt Park, Darsyt, Muscat, Darsyt/Muscat 112, Oman",Muscat,Oman,23.616516,58.534471,https://www.google.com/maps/place/?q=place_id:ChIJwdXVxjv4kT4Re9ukfDS9Y8Q,https://www.google.com/maps/place/?q=place_id:ChIJwdXVxjv4kT4Re9ukfDS9Y8Q,,https://www.google.com/maps/place/?q=place_id:ChIJwdXVxjv4kT4Re9ukfDS9Y8Q,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/p/AF1QipOi21xRahMDBWXCbd0XgPHjCAZD_OKFA0O_C0sj=w900-h900-p-k-no,,,,,★★★★☆ · Restaurant,★★★★☆ · Restaurant,$$$,,,,,4.1,,,,,,2909,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJ6eSTUQH_kT4RiTJ3NihxhMw,the-dried-lemon,The Dried Lemon,Catering Services,,catering;events;food service,,"Al Maha Street, Muscat, Al Khuwair 133, Oman",Muscat,Oman,23.583934,58.422457,https://www.google.com/maps/place/?q=place_id:ChIJ6eSTUQH_kT4RiTJ3NihxhMw,https://www.google.com/maps/place/?q=place_id:ChIJ6eSTUQH_kT4RiTJ3NihxhMw,+968 9675 5050,https://www.google.com/maps/place/?q=place_id:ChIJ6eSTUQH_kT4RiTJ3NihxhMw,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nryFMVcnpYRPJN2B77TJiBWyvCMkbeAutD3i34KjcsqECDcMsQx9C9jtvJFIVtZpsrbcyC7eFqT1er-AQHpssa1WOUkw7z3EY11EVjoNYwWwLjyfztMjN8LuOVLvUmGSKWqfjSvXw=w900-h900-p-k-no,,,,,★★★★☆ · Caterer,★★★★☆ · Caterer,,,,,,4,,,,,,14,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJt0FCRcb5kT4R6ViOQ8M-3Hk,the-kook-restaurant-cafe,The Kook Restaurant & Cafe,Catering Services,,catering;events;food service,,"Ruwi High St, Muscat 112, Oman",Muscat,Oman,23.59417,58.544607,https://www.google.com/maps/place/?q=place_id:ChIJt0FCRcb5kT4R6ViOQ8M-3Hk,https://www.google.com/maps/place/?q=place_id:ChIJt0FCRcb5kT4R6ViOQ8M-3Hk,+968 7191 6006,https://www.google.com/maps/place/?q=place_id:ChIJt0FCRcb5kT4R6ViOQ8M-3Hk,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npIYbiRbE0_RFlFDaWAdDL3O8xHA8IlieeN8WcpIU6AP05kwn35WAonEfv_1RumGoXlxDmCikbL73NmfMYyfXA4Zle0fCiDT-vdhsAHh78EIPGEj7Y5IelVj-7OAcytwWwggxTm=w900-h900-p-k-no,,,,,★★★★☆ · Restaurant,★★★★☆ · Restaurant,,,,,,3.9,,,,,,32,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJE4NsBp7_kT4RoIFX-O0jkmU,tiara-events,Tiara Events,Catering Services,,catering;events;food service,,"1947 Way, Muscat, Oman",Muscat,Oman,23.60715,58.458664,https://www.google.com/maps/place/?q=place_id:ChIJE4NsBp7_kT4RoIFX-O0jkmU,http://tiaraoman.com/,+968 9740 0040,http://tiaraoman.com/,https://tiaraoman.com/images/favicon.ico,https://tiaraoman.com/images/uploads/works/46/46_cover.jpg,,,,,,"Great Team! They are very hands-on, cater to your requirements, consider every detail that you may have missed and deliver the event well! We will definitely come back for more creative ideas.",,,setup included;corporate;wedding;private events,,,4,,,,,,5,Google,,10/4/2025,,,,,,,,,https://tiaraoman.com/contacts,Yes,Yes,Yes,,,,Yes,,,,,,
ChIJ9QIbm3X5kT4RLvjd2YO8AM0,tikka-twist,Tikka Twist,Catering Services,,catering;events;food service,,"1116, Mumtaz Heights, مسقط 112, Oman",Muscat,Oman,23.602414,58.533216,https://www.google.com/maps/place/?q=place_id:ChIJ9QIbm3X5kT4RLvjd2YO8AM0,https://www.google.com/maps/place/?q=place_id:ChIJ9QIbm3X5kT4RLvjd2YO8AM0,+968 9246 7118,https://www.google.com/maps/place/?q=place_id:ChIJ9QIbm3X5kT4RLvjd2YO8AM0,https://www.google.com/images/branding/product/ico/maps15_bnuw3a_32dp.ico,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGcixuayo-p1j8gvhSwVMKIEMTTl4dcMdEuonAk_lnwTGbLXf35-ruUkmB_xzFsxpo5a_3qQPXMYw5moHM59zzaVEZa8XkgjB2CJxwc6mrFpSh5XSbMJpp3elDpLz97pvyeIEj7VOJWuLxGClenmJnuenaKnJKyDjet4_2s7u3f2Ta9tNtJ78n2=w900-h900-p-k-no,,,,,★★★★★ · Restaurant,★★★★★ · Restaurant,,,,,,5,,,,,,3,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
ChIJx5VM3rT4kT4Rmnp9inhaflE,ubhar-restaurant,Ubhar Restaurant,Catering Services,,catering;events;food service,,"Al Kharjiyah St مسقط OM, مسقط 100, Oman",Muscat,Oman,23.612509,58.464311,https://www.google.com/maps/place/?q=place_id:ChIJx5VM3rT4kT4Rmnp9inhaflE,https://ubharoman.com/,+968 24 699826,https://ubharoman.com/,https://ubharoman.com/wp-content/themes/ubhar/images/favicon.png,https://ubharoman.com/wp-content/themes/ubhar/images/slide1.jpg,,,,,,"Modern Hospitality Company LLC was established in April 2008 with a vision to take “Omani Hospitality to New Heights”. The company was formed out of the passion of the three siblings Qais, Faisal and Ghada ...",$$,,,Arabic;International;Omani,,4.5,,,,,,826,Google,,10/4/2025,,,,,,,,,,,,,,,,,,,,,,
